sourceID;tp;fp;fn;Precision;Recall;F1;AP;LAG
UC10E1.txt;0;7;2;0.0;0.0;0;0.024877149877149878;61.0
UC10E2.txt;0;15;2;0.0;0.0;0;0.02186379928315412;67.5
UC10S1.txt;3;5;4;0.375;0.42857142857142855;0.39999999999999997;0.40867689787906775;53.714285714285715
UC10S2.txt;0;8;1;0.0;0.0;0;0.00510204081632653;195.0
UC11E1.txt;0;12;2;0.0;0.0;0;0.0231841329402305;64.5
UC11E2.txt;0;20;2;0.0;0.0;0;0.02040816326530612;72.0
UC11S1.txt;2;30;1;0.0625;0.6666666666666666;0.11428571428571428;0.2981859410430839;16.666666666666668
UC11S2.txt;2;15;1;0.11764705882352941;0.6666666666666666;0.2;0.24369369369369367;13.333333333333334
UC12.txt;1;2;0;0.3333333333333333;1.0;0.5;1.0;0.0
UC13.txt;2;6;1;0.25;0.6666666666666666;0.36363636363636365;0.4166666666666666;11.666666666666666
UC13E1.txt;0;0;2;1.0;0.0;0.0;0.02886178861788618;54.5
UC15E1.txt;0;3;4;0.0;0.0;0;0.022435012046988223;105.0
UC15S1.txt;0;4;2;0.0;0.0;0;0.01782051282051282;118.0
UC15S2.txt;0;5;2;0.0;0.0;0;0.009925619427614402;149.5
UC15S3.txt;1;6;1;0.14285714285714285;0.5;0.22222222222222224;0.1078125;65.0
UC15S4.txt;1;4;1;0.2;0.5;0.28571428571428575;0.504950495049505;100.0
UC16.txt;6;6;0;0.5;1.0;0.6666666666666666;0.6627344877344877;1.8333333333333333
UC16E1.txt;0;6;0;0.0;1.0;0.0;0;0
UC17S1.txt;1;0;1;1.0;0.5;0.6666666666666666;0.5119047619047619;41.0
UC17S2.txt;0;2;2;0.0;0.0;0;0.010488382099827883;152.0
UC17S3.txt;0;0;2;1.0;0.0;0.0;0.010488382099827883;152.0
UC18E1.txt;0;6;1;0.0;0.0;0;0.010101010101010102;98.0
UC18E2.txt;0;6;1;0.0;0.0;0;0.010101010101010102;98.0
UC18S1.txt;2;4;0;0.3333333333333333;1.0;0.5;0.7;1.5
UC18S2.txt;2;5;0;0.2857142857142857;1.0;0.4444444444444445;0.75;1.0
UC19E1.txt;0;12;2;0.0;0.0;0;0.022657450076804916;66.0
UC19E2.txt;0;18;2;0.0;0.0;0;0.020620748299319726;71.5
UC19S1.txt;2;20;1;0.09090909090909091;0.6666666666666666;0.16;0.13318737456668492;32.333333333333336
UC19S2.txt;2;21;0;0.08695652173913043;1.0;0.16;0.11666666666666667;11.0
UC19S3.txt;0;23;0;0.0;1.0;0.0;0;0
UC1E1.txt;0;7;1;0.0;0.0;0;0.07142857142857142;13.0
UC1E2.txt;0;7;0;0.0;1.0;0.0;0;0
UC1S1.txt;3;24;1;0.1111111111111111;0.75;0.19354838709677416;0.6121933621933622;49.5
UC1S2.txt;0;11;0;0.0;1.0;0.0;0;0
UC21E1.txt;0;7;2;0.0;0.0;0;0.024877149877149878;61.0
UC21E2.txt;0;14;2;0.0;0.0;0;0.022001934235976787;67.5
UC21S1.txt;0;7;3;0.0;0.0;0;0.028040027605245;78.33333333333333
UC22E1.txt;0;1;0;0.0;1.0;0.0;0;0
UC22E2.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S1.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S2.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S3.txt;0;11;0;0.0;1.0;0.0;0;0
UC23E1.txt;0;10;2;0.0;0.0;0;0.02361111111111111;63.5
UC23E2.txt;0;11;2;0.0;0.0;0;0.023306233062330622;64.0
UC23S1.txt;0;10;2;0.0;0.0;0;0.02361111111111111;63.5
UC23S3.txt;5;12;4;0.29411764705882354;0.5555555555555556;0.3846153846153846;0.21212440914540265;42.22222222222222
UC23S4.txt;2;13;0;0.13333333333333333;1.0;0.23529411764705882;0.8333333333333333;0.5
