anaphora,mean,lower,upper,metric
0.26262626262626265,0.3629551216853477,0.3267457208555011,0.4024663352048726,Precision
0.27272727272727276,0.3625613796712801,0.326411161134562,0.4020397441607629,Precision
0.2828282828282829,0.3621659909385413,0.32607612321261703,0.4016023469021486,Precision
0.29292929292929293,0.3618038469740007,0.3256544774643828,0.4011479117289492,Precision
0.30303030303030304,0.3614016683857244,0.32528579915953465,0.40071083539758573,Precision
0.31313131313131315,0.3610083801616518,0.3249548218804259,0.4002569606522364,Precision
0.32323232323232326,0.36061398608116646,0.3245798910496321,0.39987547282401664,Precision
0.33333333333333337,0.36024099482911487,0.32421218854066486,0.39942902401955427,Precision
0.3434343434343435,0.3598260736134908,0.3238147862449533,0.39907093866898946,Precision
0.3535353535353536,0.3594295104171389,0.323483187109882,0.39866012348647345,Precision
0.36363636363636365,0.3590571617034736,0.3231133587970114,0.3983095262672685,Precision
0.37373737373737376,0.35864537763155047,0.32269820484041545,0.3979875035465973,Precision
0.38383838383838387,0.35828395970282156,0.3223253038792151,0.39764929972151897,Precision
0.393939393939394,0.35790560995164916,0.3220328400799971,0.39727559745815133,Precision
0.4040404040404041,0.35750632688705664,0.32169946254236836,0.3968861560869711,Precision
0.4141414141414142,0.3571363269280196,0.32129829792246856,0.3965386593139626,Precision
0.42424242424242425,0.35672868479616343,0.32094578881551533,0.39616640537933995,Precision
0.43434343434343436,0.3563352116402364,0.320538925954893,0.39584374475418443,Precision
0.4444444444444445,0.3559528563969223,0.3200989619277661,0.3954295396466388,Precision
0.4545454545454546,0.35557840748604275,0.31966666580675507,0.3950537116759436,Precision
0.4646464646464647,0.3551945634898016,0.31929306623801407,0.39475035376507284,Precision
0.4747474747474748,0.3547939895726999,0.31884519464722505,0.3943746192564947,Precision
0.48484848484848486,0.3544250537095457,0.31834507860146943,0.39411291906518386,Precision
0.494949494949495,0.3540566717823269,0.3179582472685648,0.3937353702585494,Precision
0.5050505050505051,0.3536797735137507,0.3175748484437644,0.3934187139092973,Precision
0.5151515151515152,0.35332646789456224,0.31716073714098764,0.3930294732770504,Precision
0.5252525252525253,0.3529600515949912,0.31676038486786956,0.3927185264957945,Precision
0.5353535353535354,0.3525563815007847,0.31636695237980766,0.39236215616965836,Precision
0.5454545454545455,0.3521677787616061,0.31594004812939014,0.39210617024502886,Precision
0.5555555555555556,0.35179371325482395,0.31555571951782807,0.39174023264160684,Precision
0.5656565656565657,0.35143745144224225,0.3151546654408957,0.39142856024926787,Precision
0.5757575757575758,0.3510733866453499,0.31472648667095804,0.3910866027493933,Precision
0.5858585858585859,0.3507146393681188,0.31430706278501286,0.39075240277061113,Precision
0.595959595959596,0.3503216419430036,0.31390608988947116,0.3904818061158807,Precision
0.6060606060606061,0.34994395891753416,0.3135529268241404,0.39020007860596767,Precision
0.6161616161616162,0.34959062009996744,0.31321885865572224,0.38985688877074604,Precision
0.6262626262626263,0.34925542323823344,0.31279190236568966,0.38957531945162394,Precision
0.6363636363636365,0.34890363378581724,0.3123774109628173,0.38925162847396905,Precision
0.6464646464646465,0.3485176440329645,0.3119392865528684,0.38888310225445527,Precision
0.6565656565656566,0.3481784772270234,0.31151610247963574,0.38858936739502475,Precision
0.6666666666666667,0.3478179871147306,0.3111100190197332,0.38826561861385234,Precision
0.6767676767676768,0.34746748860121324,0.31071620048421056,0.38796533022102264,Precision
0.686868686868687,0.34707817271969427,0.31034487381918413,0.3875876298734391,Precision
0.696969696969697,0.34671886786413997,0.30992825637687815,0.38727594749133815,Precision
0.7070707070707072,0.3463605233950167,0.30950634111683617,0.3869502420486392,Precision
0.7171717171717172,0.3460069583642611,0.3090775948751431,0.38669175838735614,Precision
0.7272727272727273,0.345624119633139,0.3086319945510283,0.3862507918234007,Precision
0.7373737373737375,0.3452557628344245,0.308237976005972,0.3859637374948213,Precision
0.7474747474747475,0.34487324283047627,0.3079051140001667,0.3856048106307077,Precision
0.7575757575757577,0.3444948588381318,0.3075016465734657,0.38537130698723443,Precision
0.7676767676767677,0.34413963087058913,0.3069914087701711,0.38514620809509825,Precision
0.7777777777777778,0.34380153301009864,0.30665143531053124,0.3848200834307828,Precision
0.787878787878788,0.3434247206811565,0.30624131471164184,0.38452538615401965,Precision
0.797979797979798,0.34306166301033164,0.3058557140716001,0.3842393125547325,Precision
