outlinks,mean,lower,upper,metric
0.0027103320602503977,0.2179700890965805,0.18018820356124224,0.2600412196784948,F1
0.12376732521014011,0.21962695712359326,0.18182079116551347,0.2615354791381017,F1
0.24482431836002938,0.2212820981320362,0.18345636341399602,0.2631814175934295,F1
0.3658813115099191,0.2229360935525319,0.18507381147369462,0.2647965195769137,F1
0.4869383046598088,0.22460289591314692,0.1866633108696542,0.2663849170424586,F1
0.6079952978096985,0.22623174461077641,0.1883029096642045,0.26803527567731683,F1
0.7290522909595878,0.22789518112970636,0.18994430344900146,0.26969141589101,F1
0.8501092841094775,0.22960064977027428,0.1915185094389516,0.2711754463480568,F1
0.9711662772593672,0.23130978612785155,0.19314754933108325,0.27282564349597604,F1
1.092223270409257,0.2329952520245363,0.19480567423676418,0.27454076387546456,F1
1.2132802635591466,0.23465362207146268,0.19655141263989878,0.27631892005787145,F1
1.3343372567090361,0.2363974965995671,0.19815738351096282,0.27805809529555675,F1
1.4553942498589256,0.2381772237613696,0.19985922890892907,0.2796336405694814,F1
1.5764512430088153,0.23992744254771753,0.20160633294776156,0.28133556984759456,F1
1.6975082361587048,0.2416288948574365,0.20327260700523866,0.2830152709407462,F1
1.8185652293085945,0.24337830238130811,0.20501585504643288,0.28481124243566863,F1
1.939622222458484,0.24516924130383622,0.2067339261623229,0.2866244098611891,F1
2.0606792156083733,0.24695579711411264,0.20850230817115203,0.2883590070208393,F1
2.1817362087582635,0.24872813189967513,0.21026281871398234,0.29007235854828334,F1
2.3027932019081527,0.2505414734854904,0.21201082944442642,0.2917998580100515,F1
2.4238501950580424,0.25231079754024366,0.21377625761938718,0.29350711572975685,F1
2.544907188207932,0.2541003899328624,0.21542396562205599,0.29526289759132807,F1
2.665964181357822,0.255998065812458,0.21721980572980037,0.29706052637953306,F1
2.787021174507711,0.2578692371383417,0.21899243964375684,0.2986969938849161,F1
2.908078167657601,0.2596930192931972,0.22087409803464922,0.3005763097664025,F1
3.0291351608074906,0.26153498267454334,0.22271745034917056,0.30234610214550783,F1
3.1501921539573803,0.2633842875350315,0.22460066380529814,0.3042124555199662,F1
3.2712491471072696,0.2652725580780303,0.22632838940789674,0.30615075961529475,F1
3.3923061402571593,0.2671393378531167,0.2281896448494633,0.30802303700302097,F1
3.513363133407049,0.26901273331801906,0.2300386307902457,0.31014831830511413,F1
3.6344201265569387,0.27089117129514695,0.2317300405867271,0.3120647974916224,F1
3.7554771197068284,0.272782506928991,0.23362523915666003,0.3140633606586245,F1
3.8765341128567177,0.27466472047208756,0.23527550738387068,0.31594906362631264,F1
3.9975911060066074,0.27658289187478446,0.23711867356343974,0.3177491479365754,F1
4.118648099156497,0.2784870710497498,0.238874269548639,0.3196505356393759,F1
4.239705092306387,0.2804166444183528,0.24062384915665624,0.32159750611113697,F1
4.360762085456276,0.28236940827804863,0.24249574669822174,0.3236669654022192,F1
4.481819078606166,0.28428912768818715,0.2444332239970191,0.3256260599901207,F1
4.6028760717560555,0.2862107625979686,0.24633641645677662,0.32750900130288796,F1
4.723933064905944,0.2881291932740915,0.2480311888007503,0.329373285161107,F1
4.844990058055835,0.2900681659862903,0.24995877539284655,0.33137591522160914,F1
4.966047051205724,0.29199897940753355,0.25179632818755276,0.3332990832384707,F1
5.087104044355614,0.2939514716447305,0.2537646866807674,0.3353762519912937,F1
