anaphora,mean,lower,upper,metric
0.8585858585858587,0.30275617634841756,0.2516481539925101,0.3565715303634658,F2
0.8686868686868687,0.30223185566082117,0.2510257003489799,0.35626565036686514,F2
0.8787878787878789,0.30181448791552096,0.2502892923834374,0.35594348340466914,F2
0.888888888888889,0.3013538998526838,0.24967898515478712,0.3556799534497231,F2
0.8989898989898991,0.3008828456829534,0.24918249100109524,0.35544646271589286,F2
0.9090909090909092,0.3004312807290206,0.24860636687735316,0.35515225799848144,F2
0.9191919191919192,0.2999385952293249,0.24793953515258177,0.354874917918474,F2
0.9292929292929294,0.2994765086629906,0.2473884530251625,0.3544928256152561,F2
0.9393939393939394,0.2990054449139079,0.2468366477600642,0.35419817489903205,F2
0.9494949494949496,0.2985590091320469,0.24618717439313248,0.35398880070020394,F2
0.9595959595959597,0.2980746240237734,0.24567718277031464,0.35375467124250454,F2
0.9696969696969697,0.29762170112336195,0.2451619438398604,0.35353034568707364,F2
0.9797979797979799,0.29718646907008506,0.24452598408597728,0.35329479602751745,F2
0.98989898989899,0.29672286288052224,0.24398246100110807,0.35299709269469987,F2
1,0.29630033825346647,0.24340016755582214,0.3527252786739839,F2
