outlinks,mean,lower,upper,metric
0.0027103320602503977,0.51530986396951,0.4755763032404222,0.5551177902326667,Recall
0.12376732521014011,0.5154735983112675,0.47597266278718126,0.5550720713018588,Recall
0.24482431836002938,0.5156636761562831,0.476309887121378,0.5550473373311077,Recall
0.3658813115099191,0.5158174714757557,0.4765690776125281,0.5550589120311085,Recall
0.4869383046598088,0.5159945521794068,0.4769389920767429,0.5550034670378609,Recall
0.6079952978096985,0.5161874218069684,0.4772056865761582,0.5549940242449443,Recall
0.7290522909595878,0.5163745545328486,0.4775135570390207,0.5549745632123071,Recall
0.8501092841094775,0.5165297053219747,0.4779380137672825,0.5549320827318295,Recall
0.9711662772593672,0.5167260394215547,0.478380535715351,0.5549375837373952,Recall
1.092223270409257,0.5169011554922485,0.47877234084227804,0.5549426019451175,Recall
1.2132802635591466,0.5171338867018794,0.47914508724667243,0.5549907204528819,Recall
1.3343372567090361,0.517321216167935,0.47950021294394796,0.554885091021726,Recall
1.4553942498589256,0.517482056351926,0.47992484909969685,0.5549691538771165,Recall
1.5764512430088153,0.5176559449147368,0.48026877588624006,0.5549522578181657,Recall
1.6975082361587048,0.5178297977584823,0.4805352891892481,0.5549845663334545,Recall
1.8185652293085945,0.5180489046375449,0.48081265236847337,0.5550012225197205,Recall
1.939622222458484,0.5182065280181887,0.48121638189287663,0.5550140831923107,Recall
2.0606792156083733,0.5183640362666481,0.4814101689074553,0.5549892349635867,Recall
2.1817362087582635,0.5185367406279491,0.48175658353704565,0.5550451327014712,Recall
2.3027932019081527,0.5186749669208196,0.48208854029498577,0.5551663013616219,Recall
2.4238501950580424,0.5188511636933104,0.48241099401870136,0.5551790522693831,Recall
2.544907188207932,0.5190291878487056,0.4828321862046929,0.5552396867406963,Recall
2.665964181357822,0.5192237153407019,0.4831100259439864,0.5552628413699341,Recall
2.787021174507711,0.5194017044614077,0.4834799865793723,0.5553670812502867,Recall
2.908078167657601,0.5195888706903333,0.483723270613772,0.5554081375701078,Recall
3.0291351608074906,0.5197926411818297,0.48401538648232406,0.5554954412515613,Recall
3.1501921539573803,0.5199866154297054,0.48428218374250726,0.555592210958628,Recall
3.2712491471072696,0.5201710620697532,0.48457610538399704,0.5556320584832664,Recall
3.3923061402571593,0.5203190000549551,0.48479828862590507,0.5557931428939028,Recall
3.513363133407049,0.5204933899293336,0.48514073845129474,0.5559068124133786,Recall
3.6344201265569387,0.5206877959951544,0.4853884118405418,0.5558387866345208,Recall
3.7554771197068284,0.5209030845298426,0.48572306852379077,0.5558287961180299,Recall
3.8765341128567177,0.5211152814345653,0.4859230426408259,0.5558810022433744,Recall
3.9975911060066074,0.5213235345253204,0.48619233739209766,0.5560244558983234,Recall
4.118648099156497,0.5215168343253737,0.4863674367387927,0.5561212129620527,Recall
4.239705092306387,0.5217172032610586,0.48666369085560635,0.556166754234365,Recall
4.360762085456276,0.5218861938952344,0.4868198432142538,0.5562582177604828,Recall
4.481819078606166,0.5220517858880904,0.4870656257951167,0.5563243908465615,Recall
4.6028760717560555,0.5222068358565457,0.4873318237100067,0.5564833076259299,Recall
4.723933064905944,0.5224015739195842,0.48745788180141714,0.5565504019437508,Recall
4.844990058055835,0.5225644416355315,0.4877666089139737,0.5566694484394838,Recall
4.966047051205724,0.5227377620843391,0.48788703588553456,0.5568284698982903,Recall
5.087104044355614,0.5229186129501815,0.4882010305848847,0.5570206595264806,Recall
5.208161037505504,0.5231426779680333,0.4883613130179583,0.5571694883792848,Recall
5.329218030655393,0.5233254297747018,0.4886144840882518,0.5573243535973851,Recall
5.450275023805283,0.5235373950170444,0.4889891039837738,0.5575045064865715,Recall
5.571332016955171,0.5237023791558052,0.4891195730279515,0.5576759166723798,Recall
5.692389010105062,0.5238342054028406,0.48921869057415895,0.5578605860383579,Recall
5.813446003254951,0.5240317873710949,0.48934039819790337,0.5580470191629454,Recall
5.9345029964048415,0.5242005301863681,0.48945752457070624,0.5582758501068419,Recall
6.055559989554731,0.5243946876558732,0.48961992018322964,0.5585206280848202,Recall
6.17661698270462,0.5245746797467178,0.48976510284399416,0.5586739035368053,Recall
6.29767397585451,0.5247611247230135,0.4898975371582852,0.5588824852660156,Recall
6.4187309690043985,0.5249492590177364,0.48994157256304904,0.5590976352920098,Recall
6.539787962154289,0.5251595912797375,0.49002608462149255,0.559346430770468,Recall
6.66084495530418,0.5253365418578085,0.49015657722339984,0.5597518844977893,Recall
6.781901948454069,0.5255200417397001,0.49011299485043397,0.5600810037560046,Recall
6.902958941603958,0.5257474726077265,0.4901334686360434,0.5604204316050375,Recall
7.024015934753847,0.5259381191817205,0.4901551072069214,0.5606342522283616,Recall
7.145072927903737,0.5261423872056294,0.4902809755041996,0.561056016651933,Recall
7.266129921053627,0.5263067348296105,0.4904683624120477,0.5612945756327168,Recall
7.387186914203516,0.5264510339219004,0.49046332144945093,0.5615074105061071,Recall
7.508243907353407,0.5265849240771396,0.4905047267496186,0.561805771497716,Recall
7.629300900503296,0.5267754552523015,0.49059892477711664,0.5622065182482161,Recall
7.7503578936531845,0.5269947921808756,0.4907843384611299,0.5624872107322703,Recall
7.871414886803075,0.5271413861613614,0.4907768310067217,0.5628333137183742,Recall
7.992471879952964,0.5273079626837456,0.4908992777957332,0.563140232562303,Recall
8.113528873102855,0.5274749928763267,0.4908147155274336,0.5634860382179385,Recall
8.234585866252743,0.527703373265979,0.490868728500237,0.5637733201022754,Recall
8.355642859402632,0.5278700065284332,0.4908615202114266,0.5640534506405227,Recall
8.476699852552523,0.5280718431864226,0.4909365631067473,0.5643368987406417,Recall
8.597756845702413,0.5282467710197014,0.49110361628165317,0.5646074479215433,Recall
8.718813838852302,0.5284379314187236,0.49108804291939717,0.5648692247758184,Recall
8.839870832002191,0.5286232856826325,0.49098999921464637,0.5651519574095909,Recall
8.96092782515208,0.5288073426675861,0.49098724252243664,0.565427549249952,Recall
9.08198481830197,0.5289779703540045,0.49090492010090286,0.5657433185317894,Recall
9.203041811451861,0.5291301474134106,0.4909030444887235,0.5660379928353391,Recall
9.324098804601752,0.5293070297280997,0.49094061196714606,0.5663613803717601,Recall
9.445155797751639,0.5295077609988883,0.4908464452658375,0.5667157774632501,Recall
