qf,Approach,estimate__,lower__,upper__
-0.24597268772035275,VSM,0.3882463734016359,0.35224388268297296,0.42520788762406775
-0.24597268772035275,LSI,0.41469083702628884,0.380260663769105,0.44965604710432966
-0.1967625279033245,FTLR,0.3841907829078529,0.3512204721220575,0.41701896086209794
-0.1967625279033245,LiSSA,0.3986424978774835,0.3670214648935114,0.43069477432876124
-0.1967625279033245,IR,0.2815534442279428,0.25337242047485886,0.3104772482192233
-0.1967625279033245,VSM,0.3862766302879738,0.3508014141903395,0.42256093944495376
-0.1967625279033245,LSI,0.41293521562342095,0.3790541536069489,0.447506859508135
-0.14755236808629624,FTLR,0.383847173689566,0.35150458855852973,0.4162420086025993
-0.14755236808629624,LiSSA,0.3986465785286223,0.36733442671654853,0.43019246648772425
-0.14755236808629624,IR,0.28386008949449393,0.2560173857963174,0.3124924880527643
-0.14755236808629624,VSM,0.3842795243180797,0.34940764715536726,0.41997123403887304
-0.14755236808629624,LSI,0.41121853147397835,0.37763601730665874,0.44525204573673716
-0.09834220826926798,FTLR,0.38350867010739687,0.3514343882023228,0.4154649938031865
-0.09834220826926798,LiSSA,0.3987067171767137,0.36766878420348664,0.42977894423374774
-0.09834220826926798,IR,0.2861462565144297,0.2585823249652243,0.31460765434692567
-0.09834220826926798,VSM,0.3823101015047128,0.3480800541109401,0.41731116162650117
-0.09834220826926798,LSI,0.4095040929455882,0.37635502544889304,0.44318500736194605
-0.04913204845223951,FTLR,0.38318753939298833,0.3513909179464712,0.4147501505824949
-0.04913204845223951,LiSSA,0.3986812026989624,0.36804446651766815,0.42946099769081203
-0.04913204845223951,IR,0.2884727675172807,0.2611301706803581,0.31661376881885767
-0.04913204845223951,VSM,0.38038164287450726,0.3466115399121628,0.41508854980898835
-0.04913204845223951,LSI,0.40776688579398584,0.37493285515086106,0.4410810058327618
7.811136478874658e-5,FTLR,0.3828438938503085,0.35137968150625815,0.4138874051864107
7.811136478874658e-5,LiSSA,0.39875081600177653,0.36829398197623064,0.4292909222592373
7.811136478874658e-5,IR,0.29082666800026946,0.2635487987481678,0.318719396985708
7.811136478874658e-5,VSM,0.37841897253697787,0.3451511048572173,0.4125224001586482
7.811136478874658e-5,LSI,0.4060216775071529,0.373633959543013,0.43900438585909163
0.049288271181817,FTLR,0.3824945108021396,0.3512994153545157,0.41328552206359953
0.049288271181817,LiSSA,0.3987316115491737,0.3686217617611799,0.42903928604722347
